,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
12641,1998-04-30,CP2,261.88,212.4,-2.2,-13.82,,,-13.54,-13.58,84.19,86.72,10.61,,9.58,,118.62,118.78,792.23,1.21,2.05,13.92,-13.82,1.36,1.39,-12.76,44.79,,81.8,,75.64,185.65,,96.34,99.23,1.42,1.46,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,120,729025
12644,1998-05-01,CP2,263.13,213.6,-0.8,-12.92,,,-12.64,-12.6,91.65,92.74,8.36,,7.59,,135.47,135.48,794.36,1.21,2.04,13.92,-12.92,1.36,1.4,10.74,21.44,,90.61,,75.33,185.65,,103.97,105.22,1.65,1.67,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,121,729026
12667,1998-05-02,CP2,268.59,220.5,-1.27,-13.53,,,-13.23,-13.21,91.36,92.91,8.3,,7.73,,139.31,138.9,788.1,1.21,2.05,13.96,-13.53,1.36,1.39,2.61,32.1,,89.91,,75.03,185.65,,104.28,106.06,1.61,1.63,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,122,729027
12687,1998-05-03,CP2,259.87,216.41,-0.55,-15.08,,,-14.63,-14.59,91.88,92.37,0.85,,2.71,,,177.46,790.45,1.19,2.03,13.93,-15.08,1.38,1.41,-35.89,-18.18,,91.41,,74.73,185.65,,106.55,107.11,1.38,1.38,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,123,729028
12695,1998-05-04,CP2,309.75,255.35,-3.84,-21.48,,,-20.55,-20.3,86.19,85.49,,,1.45,,,140.12,795.6,1.17,2.03,13.89,-21.49,1.4,1.41,,,,85.79,,74.44,185.65,,106.97,106.07,0.75,0.74,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,124,729029
12710,1998-05-05,CP2,315.21,258.15,-2.22,-26.29,,,-25.3,-22.02,82.76,75.73,,,0.99,,,153.38,798.91,1.16,2.03,13.94,-26.29,1.41,1.41,,,,,,74.15,185.65,,107.98,98.36,0.5,0.48,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,125,729030
12728,1998-05-06,CP2,294.99,238.78,-1.57,-20.29,,,-19.94,-18.45,88.45,87.18,5.81,,5.27,,117.36,117.62,804.74,1.2,2.05,13.95,-20.29,1.37,1.39,,15.78,,85.75,,73.86,185.65,,108.54,106.8,0.87,0.87,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,126,729031
12742,1998-05-07,CP2,263.91,214.04,0.95,-12.93,,,-12.66,-12.62,78.66,80.57,8.49,,7.63,,125.77,125.87,800.23,1.21,2.05,13.95,-12.93,1.36,1.39,14.58,37.28,,76.86,,73.58,185.65,,89.35,91.52,1.42,1.45,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,127,729032
12748,1998-05-08,CP2,231.58,190.56,0.65,-9.03,,,-8.79,-8.73,92.24,92.76,8.66,,7.77,,148.82,153.86,789.65,1.19,2.01,13.86,-9.02,1.38,1.43,11.2,17.64,,91.75,,73.3,185.65,,100.64,101.22,2.32,2.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,128,729033
12767,1998-05-09,CP2,286.7,241.16,-2.19,-15.35,,,-14.82,-14.76,90.71,91.08,1.06,,2.54,,,224.06,786.94,1.19,1.95,13.91,-15.35,1.38,1.49,,-12.38,,90.32,,73.03,185.65,,105.23,105.68,1.37,1.37,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,129,729034
12784,1998-05-10,CP2,337.04,279.6,-1.86,-20.92,,,-20.26,-20.12,78.8,79.47,1.08,,2.38,,,173.9,786.66,1.14,1.96,14.03,-20.92,1.43,1.48,-25.65,-17.71,,78.09,,72.76,185.65,,96.74,97.57,0.74,0.74,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,130,729035
12798,1998-05-11,CP2,316.84,262.94,-1.37,-21.81,,,-20.99,-20.62,83.38,82.92,,,1.6,,,244.86,785.96,1.12,1.96,14.03,-21.81,1.45,1.48,,,,83.87,,72.49,185.65,,104.26,103.64,0.73,0.73,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,131,729036
12820,1998-05-12,CP2,314.04,258.09,-0.41,-16.74,,,-16.35,-16.37,91.02,91.01,4.1,,3.88,,132.58,136.04,786.92,1.12,1.96,13.93,-16.74,1.45,1.48,18.62,5.96,,91.04,,72.23,185.65,,107.51,107.51,1.25,1.25,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,132,729037
12836,1998-05-13,CP2,346.63,282.84,-2.22,-13.07,,,-12.7,-12.69,83.12,83.77,7.26,,6.46,,104.44,104.27,789.19,1.15,1.98,14.02,-13.07,1.42,1.46,4.33,11.36,,82.45,,71.97,185.65,,94.56,95.3,1.47,1.48,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,133,729038
12845,1998-05-14,CP2,302.35,238.8,-0.9,-11.45,,,-11.14,-11.14,82.25,83.26,8.15,,7.28,,103.17,102.85,784.07,1.15,2.0,13.97,-11.45,1.42,1.44,-0.11,17.8,,81.24,,71.72,185.65,,91.96,93.12,1.72,1.74,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,134,729039
12861,1998-05-15,CP2,329.95,265.83,-1.37,-13.84,,,-13.44,-13.37,81.7,82.62,4.98,,5.13,,129.38,132.5,789.61,1.12,2.0,13.98,-13.84,1.45,1.44,-7.92,4.76,,80.78,,71.48,185.65,,93.57,94.64,1.38,1.39,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,135,729040
12873,1998-05-16,CP2,356.01,292.63,-1.94,-18.65,,,-18.02,-18.0,83.08,83.54,0.38,,2.37,,,132.27,790.04,1.11,1.99,14.02,-18.65,1.46,1.45,,-14.08,,81.95,,71.24,185.65,,99.99,100.53,0.91,0.92,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,136,729041
12894,1998-05-17,CP2,364.04,298.42,-1.82,-20.35,,,-19.88,-19.01,83.97,83.44,3.9,,4.12,,105.29,109.42,796.42,1.1,1.99,14.04,-20.35,1.47,1.45,,9.05,,82.66,,71.0,185.65,,102.91,102.18,0.85,0.84,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,137,729042
12906,1998-05-18,CP2,335.96,271.2,-1.21,-16.65,,,-16.29,-16.27,81.95,83.32,7.61,,6.82,,117.47,117.15,803.05,1.11,2.0,14.03,-16.65,1.46,1.44,2.5,15.27,,80.58,,70.77,185.65,,96.66,98.29,1.12,1.14,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,138,729043
12926,1998-05-19,CP2,242.96,202.19,0.56,-8.41,,,-8.15,-8.11,86.88,87.03,6.7,,6.06,,158.11,157.71,806.01,1.12,1.97,13.94,-8.41,1.45,1.47,7.13,3.36,,86.74,,70.55,185.65,,94.4,94.57,2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,139,729044
12939,1998-05-20,CP2,328.96,263.94,0.59,-4.47,,,-4.18,-4.16,82.31,82.04,5.49,,5.16,,134.56,134.32,803.48,1.12,1.97,13.89,-4.47,1.45,1.47,3.86,4.55,,82.59,,70.33,185.65,,85.93,85.66,2.83,2.81,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,140,729045
12956,1998-05-21,CP2,243.11,199.43,1.06,0.13,,,0.34,0.37,101.16,99.35,4.9,,4.97,,152.41,152.43,798.3,1.09,1.94,13.67,0.13,1.48,1.5,1.11,-15.27,,103.11,,70.11,185.65,,101.47,99.65,4.88,4.79,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,141,729046
12961,1998-05-22,CP2,290.34,239.68,0.11,-2.47,,,-2.22,-2.22,95.47,94.77,7.6,,6.95,,162.07,162.02,797.37,1.1,1.96,13.78,-2.47,1.47,1.48,4.58,-11.76,,96.21,,69.9,185.65,,97.76,97.04,3.83,3.8,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,142,729047
12980,1998-05-23,CP2,306.06,254.0,0.52,-7.0,,,-6.73,-6.61,96.19,96.79,8.82,,8.12,,176.37,176.28,797.58,1.1,1.97,13.86,-7.0,1.47,1.47,21.64,14.85,,95.57,,69.7,185.65,,102.89,103.55,2.8,2.81,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,143,729048
12990,1998-05-24,CP2,316.31,266.88,0.17,-8.7,,,-8.42,-8.28,94.12,94.16,7.55,,6.9,,173.28,173.35,800.37,1.07,2.02,13.75,-8.7,1.5,1.42,19.41,5.51,,94.08,,69.5,185.65,,102.46,102.5,2.33,2.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,144,729049
13015,1998-05-25,CP2,251.5,202.28,0.74,-2.04,,,-1.86,-1.79,100.68,100.17,9.7,,8.9,,173.96,173.86,799.04,1.04,2.07,13.87,-2.04,1.53,1.37,10.1,-4.53,,101.15,,69.31,185.65,,102.71,102.19,4.19,4.17,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,145,729050
13028,1998-05-26,CP2,303.3,250.91,1.58,-0.96,,,-0.81,-0.69,104.44,102.27,9.46,,8.53,,159.15,158.54,793.67,1.0,2.02,13.88,-0.96,1.57,1.42,27.59,-31.87,,106.81,,69.13,185.65,,105.42,103.23,4.67,4.57,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,146,729051
13033,1998-05-27,CP2,336.15,276.22,0.37,-3.54,,,-3.16,-3.18,97.64,95.76,6.77,,6.43,,168.2,167.65,795.5,1.0,2.02,13.79,-3.54,1.57,1.42,4.57,-11.64,,99.49,,68.95,185.65,,101.0,99.05,3.63,3.56,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,147,729052
13053,1998-05-28,CP2,378.07,306.63,-1.06,-5.12,,,-4.76,-4.8,91.83,90.34,5.08,,4.8,,132.45,132.47,802.3,0.99,2.03,14.01,-5.12,1.58,1.41,6.39,-11.35,,93.28,,68.78,185.65,,96.83,95.29,3.08,3.02,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,148,729053
13073,1998-05-29,CP2,312.5,248.41,0.5,-0.45,,,-0.15,-0.17,93.53,91.69,6.89,,6.18,,140.74,140.52,804.0,1.0,2.04,13.96,-0.45,1.57,1.4,-4.2,-23.72,,95.3,,68.61,185.65,,94.21,92.35,4.3,4.21,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,149,729054
13081,1998-05-30,CP2,393.42,295.42,0.77,-1.75,,,-1.41,-1.43,82.52,82.58,8.61,,7.56,,114.73,114.58,811.39,1.99,3.07,14.02,-1.75,1.58,1.37,-12.54,-5.18,,82.52,,68.45,185.65,,84.36,84.42,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,150,729055
13107,1998-05-31,CP2,400.21,297.05,0.31,-2.35,,,-2.06,-1.86,81.98,82.45,7.78,,6.85,,112.66,113.22,815.82,1.95,3.09,14.0,-2.35,1.62,1.35,-9.16,-5.87,,82.15,,68.29,185.65,,84.08,84.51,3.31,3.34,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,May,151,729056
13113,1998-06-01,CP2,,,,-2.96,,,0.67,-2.19,82.09,77.82,,,,,,,815.7,1.91,3.07,,-2.96,1.66,1.37,,,,77.67,,68.15,185.65,,84.97,80.33,3.12,3.03,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,152,729057
13135,1998-06-02,CP2,403.92,298.22,0.87,-4.11,,,-3.42,-3.63,82.58,84.57,6.12,,5.83,,118.9,122.9,815.0,1.91,3.08,11.94,-4.11,1.66,1.36,-24.03,14.06,,82.42,,68.01,185.65,,86.14,88.15,2.92,3.01,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,153,729058
13144,1998-06-03,CP2,408.66,299.92,0.95,-4.42,,,-3.7,-3.92,76.54,78.76,5.53,,5.8,,120.12,129.11,807.89,1.91,3.08,12.2,-4.42,1.66,1.36,-25.02,,,76.39,,67.87,185.65,,79.76,82.04,2.74,2.82,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,154,729059
13155,1998-06-04,CP2,311.38,238.01,0.32,-5.87,,,-5.17,-5.32,92.95,93.62,2.47,,3.86,,190.95,194.62,807.92,1.92,3.09,12.31,-5.87,1.65,1.35,,-22.67,,92.91,,67.74,185.65,,98.57,99.22,2.9,2.93,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,155,729060
13180,1998-06-05,CP2,357.66,274.88,1.88,-4.41,,,-3.5,-3.63,86.74,88.26,0.56,,2.23,,,155.44,809.62,1.92,3.09,12.44,-4.41,1.65,1.35,,,,86.63,,67.62,185.65,,90.66,92.23,2.93,2.98,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,156,729061
13197,1998-06-06,CP2,410.0,305.85,0.5,-8.08,,,-7.42,-7.56,81.78,81.81,6.97,,6.69,,125.18,128.67,803.91,1.92,3.09,12.55,-8.07,1.65,1.35,-29.01,-3.6,,81.78,,67.51,185.65,,88.48,88.47,2.18,2.19,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,157,729062
13212,1998-06-07,CP2,390.46,290.08,2.03,-6.8,,,-6.21,-6.34,85.94,86.05,7.28,,6.81,,140.64,143.94,801.31,1.92,3.1,12.65,-6.8,1.65,1.34,-18.5,-1.06,,85.94,10.68,67.4,185.65,,91.89,91.99,2.46,2.47,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,158,729063
13227,1998-06-08,CP2,401.83,297.54,1.11,-8.9,,,-8.22,-8.35,81.88,81.47,6.52,,6.35,,140.04,143.43,797.19,1.93,3.1,12.76,-8.9,1.64,1.34,-28.4,-18.94,,81.91,,67.3,185.65,,89.35,88.88,2.03,2.03,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,159,729064
13236,1998-06-09,CP2,386.65,286.36,2.47,-7.36,,,-6.65,-6.77,82.79,82.75,2.73,,3.86,,136.59,140.63,797.85,1.93,3.09,12.86,-7.36,1.64,1.35,,14.9,,82.79,,67.21,185.65,,88.92,88.88,2.28,2.28,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,160,729065
13257,1998-06-10,CP2,418.73,311.59,0.58,-11.58,,,-10.8,-10.96,84.3,83.23,3.41,,4.1,,130.86,133.5,799.47,1.93,3.1,12.98,-11.58,1.64,1.34,-0.12,-0.69,,84.36,,67.12,185.65,,94.53,93.29,1.74,1.73,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,161,729066
13262,1998-06-11,CP2,423.38,314.33,0.86,-8.8,,,-8.08,-8.32,79.72,79.81,5.75,,5.51,,109.15,113.03,800.67,1.93,3.1,13.1,-8.8,1.64,1.34,-28.86,2.86,,79.71,,67.04,185.65,,87.07,87.1,2.03,2.05,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,162,729067
13278,1998-06-12,CP2,423.87,313.09,0.95,-7.5,,,-6.81,-7.01,75.8,76.32,6.87,,6.53,,114.0,118.02,801.46,1.94,3.1,13.25,-7.5,1.63,1.34,-49.98,-7.88,,75.77,,66.97,185.65,,81.54,82.05,2.14,2.17,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,163,729068
13288,1998-06-13,CP2,419.77,307.33,1.56,-4.49,,,-3.79,-4.01,80.2,81.54,6.43,,6.26,,120.07,123.91,803.43,1.94,3.1,13.34,-4.49,1.63,1.34,-48.5,3.42,,80.13,,66.9,185.65,,83.83,85.18,2.85,2.91,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,164,729069
13308,1998-06-14,CP2,419.75,303.67,1.34,-4.22,,,-3.46,-3.61,83.57,84.68,3.96,,4.45,,144.85,148.22,806.06,1.94,3.1,13.35,-4.22,1.63,1.34,-4.48,-5.28,,83.52,,66.84,185.65,,87.13,88.26,2.92,2.97,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,165,729070
13326,1998-06-15,CP2,424.56,307.59,0.98,-5.79,,,-5.07,-5.27,81.26,82.12,4.43,,4.63,,139.57,143.05,809.44,1.95,3.11,13.49,-5.79,1.62,1.33,-21.07,16.29,,81.21,7.71,66.79,185.65,,86.16,87.01,2.55,2.6,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,166,729071
13333,1998-06-16,CP2,251.45,206.19,-0.26,-3.31,,,-2.85,-2.96,90.94,92.27,8.35,,7.79,,159.7,162.1,805.89,1.93,3.11,13.65,-3.31,1.64,1.33,-23.69,17.52,,90.85,,66.75,185.65,,93.72,95.08,3.47,3.52,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,167,729072
13353,1998-06-17,CP2,368.03,308.22,-0.38,-4.73,,,-3.87,-4.01,92.92,93.75,4.36,,4.34,,223.67,221.12,807.09,1.88,3.08,13.65,-4.73,1.69,1.36,0.85,2.73,,92.84,,66.71,185.65,,97.25,98.12,3.1,3.13,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,168,729073
13374,1998-06-18,CP2,425.14,353.49,-1.97,-7.41,,,-6.65,-6.88,84.82,84.7,5.43,,5.27,,127.38,130.92,806.78,1.87,3.08,13.71,-7.41,1.7,1.36,-29.5,-9.99,,84.82,7.98,66.68,185.65,,91.4,91.22,2.35,2.36,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,169,729074
13389,1998-06-19,CP2,333.98,277.94,0.53,-5.16,,,-4.64,-4.72,92.73,92.81,7.89,,7.48,,159.93,162.4,803.86,1.87,3.09,13.84,-5.17,1.7,1.35,-10.35,-2.35,,92.73,9.67,66.66,185.65,,97.5,97.57,3.01,3.01,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,170,729075
13394,1998-06-20,CP2,341.09,285.33,0.37,-4.78,,,-4.22,-4.29,96.34,96.65,6.73,,6.7,,174.12,175.99,803.89,1.87,3.08,13.77,-4.78,1.7,1.36,-6.55,-3.9,,96.3,10.5,66.64,185.65,,100.92,101.25,3.2,3.21,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,171,729076
13412,1998-06-21,CP2,399.09,329.68,-0.26,-6.1,,,-5.39,-5.53,89.49,89.4,3.61,,4.29,,148.35,151.75,803.91,1.88,3.08,13.91,-6.1,1.69,1.36,6.86,14.06,,89.51,,66.64,185.65,,95.04,94.92,2.69,2.69,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,172,729077
13435,1998-06-22,CP2,410.47,337.01,-1.01,-7.96,,,-7.18,-7.33,85.92,85.09,3.74,,4.4,,145.62,148.55,804.22,1.89,3.09,13.93,-7.96,1.68,1.35,-0.37,-8.36,,85.99,,66.64,185.65,,92.91,91.99,2.28,2.26,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,173,729078
13447,1998-06-23,CP2,402.16,334.29,-1.29,-6.4,,,-5.67,-5.86,88.2,87.95,4.65,,4.83,,138.24,141.72,804.59,1.89,3.1,13.9,-6.4,1.68,1.34,-12.47,-4.13,,88.22,7.46,66.64,185.65,,94.06,93.75,2.63,2.64,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,174,729079
13463,1998-06-24,CP2,407.44,330.14,-1.08,-4.13,,,-3.46,-3.71,90.19,90.88,6.46,,6.07,,143.7,147.11,806.27,1.89,3.1,13.95,-4.13,1.68,1.34,-27.35,8.52,,90.13,9.04,66.66,185.65,,94.05,94.71,3.2,3.24,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,175,729080
13481,1998-06-25,CP2,404.61,326.55,-0.38,-2.83,,,-2.12,-2.32,87.49,88.72,5.05,,5.09,,132.39,136.12,810.0,1.89,3.1,13.91,-2.83,1.68,1.34,-19.68,-5.67,,87.38,7.98,66.68,185.65,,90.0,91.24,3.38,3.43,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,176,729081
13483,1998-06-26,CP2,342.99,281.2,-1.02,-3.22,,,-2.59,-2.78,93.12,94.11,6.35,,5.99,,139.2,143.05,809.38,1.89,3.11,13.96,-3.22,1.68,1.33,-19.39,10.53,,93.02,9.13,66.71,185.65,,96.12,97.11,3.52,3.57,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,177,729082
13501,1998-06-27,CP2,381.48,304.6,0.21,-2.67,,,-1.99,-2.17,93.83,95.0,4.34,,4.59,,149.24,152.1,806.45,1.88,3.11,14.03,-2.67,1.69,1.33,0.97,2.32,,93.71,6.07,66.74,185.65,,96.53,97.7,3.68,3.74,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,178,729083
13525,1998-06-28,CP2,381.69,309.72,0.67,-1.86,,,-1.1,-1.21,96.4,98.0,1.43,,3.01,,,161.4,807.29,1.88,3.11,13.93,-1.86,1.69,1.33,,,,96.24,,66.79,185.65,,98.17,99.79,3.97,4.03,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,179,729084
13537,1998-06-29,CP2,409.5,325.4,-0.74,-3.91,,,-3.21,-3.41,87.43,88.23,5.24,,5.38,,129.44,136.75,808.39,1.88,3.11,14.11,-3.91,1.69,1.33,-18.7,11.25,,87.35,8.79,66.84,185.65,,90.98,91.78,3.1,3.14,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,180,729085
13552,1998-06-30,CP2,387.8,301.96,0.23,-3.7,,,-3.13,-3.27,86.82,87.74,9.96,,9.44,,148.24,151.12,804.77,1.89,3.12,14.03,-3.7,1.68,1.32,-24.69,8.33,,86.74,12.13,66.9,185.65,,89.93,90.84,3.22,3.26,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,June,181,729086
13560,1998-07-01,CP2,285.4,224.86,1.15,-1.05,,,-0.48,-0.6,99.43,101.33,6.96,,7.37,,165.15,165.77,800.33,1.89,3.12,14.0,-1.05,1.68,1.32,3.11,,,99.27,,66.96,185.65,,100.49,102.4,4.39,4.48,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,182,729087
13586,1998-07-02,CP2,301.83,244.36,0.83,-2.22,,,-1.44,-1.61,98.14,99.93,2.33,,3.77,,238.5,240.32,798.98,1.9,3.11,13.85,-2.22,1.67,1.33,,,,98.0,,67.03,185.65,,100.26,102.08,4.0,4.07,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,183,729088
13601,1998-07-03,CP2,379.88,305.11,0.07,-4.13,,,-2.98,-3.1,92.29,93.13,1.05,,2.74,,,255.12,796.5,1.89,3.1,14.09,-4.13,1.68,1.34,,-31.08,,92.21,,67.11,185.65,,96.18,97.03,3.25,3.29,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,184,729089
13617,1998-07-04,CP2,330.04,266.69,1.2,-3.42,,,-2.78,-2.79,94.78,95.51,4.17,,4.68,,167.17,169.12,799.69,1.89,3.11,14.02,-3.42,1.68,1.33,3.22,-10.64,,94.72,,67.2,185.65,,98.03,98.77,3.52,3.55,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,185,729090
13629,1998-07-05,CP2,290.5,243.92,0.01,-2.33,,,-1.7,-1.83,97.41,99.29,4.09,,4.35,,188.1,189.09,802.74,1.87,3.08,13.96,-2.33,1.7,1.36,11.76,-7.39,,97.19,4.98,67.29,185.65,,99.63,101.56,3.89,3.97,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,186,729091
13641,1998-07-06,CP2,368.19,306.73,-0.3,-2.96,,,-2.19,-2.31,93.9,94.8,,,2.68,,,153.52,800.78,1.85,3.06,13.93,-2.96,1.72,1.38,,,,93.79,,67.39,185.65,,96.72,97.64,3.59,3.62,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,187,729092
13655,1998-07-07,CP2,358.85,287.44,-0.62,-4.64,,,-3.55,-3.72,82.37,82.84,,,1.95,,,186.65,796.88,1.86,3.08,14.05,-4.64,1.71,1.36,,,,82.32,,67.5,185.65,,86.48,86.92,2.81,2.84,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,188,729093
13670,1998-07-08,CP2,384.23,307.72,0.43,-6.43,,,-5.28,-5.39,83.14,82.72,,,2.15,,,181.98,796.71,1.87,3.08,14.19,-6.43,1.7,1.36,,,,83.61,,67.61,185.65,,88.51,88.05,2.48,2.47,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,189,729094
13678,1998-07-09,CP2,407.56,315.69,-0.67,-9.13,,,-8.32,-8.46,78.3,77.38,4.39,,4.83,,122.95,127.08,792.27,1.88,3.09,14.14,-9.13,1.69,1.35,3.69,-1.39,,78.4,,67.73,185.65,,85.76,84.69,1.96,1.94,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,190,729095
13703,1998-07-10,CP2,341.41,267.1,-0.35,-9.01,,,-8.4,-8.5,90.76,89.34,6.65,,6.36,,143.18,146.45,793.35,1.88,3.09,14.08,-9.01,1.69,1.35,-4.51,-9.71,,90.9,9.12,67.86,185.65,,98.97,97.37,2.34,2.31,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,191,729096
13715,1998-07-11,CP2,297.61,238.46,1.52,-4.77,,,-4.28,-4.36,91.16,91.52,8.6,,8.1,,141.05,144.38,793.09,1.86,3.09,14.05,-4.76,1.71,1.35,-12.94,1.76,,91.12,11.79,67.99,185.65,,95.45,95.82,3.1,3.11,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,192,729097
13731,1998-07-12,CP2,317.32,265.37,0.48,-6.54,,,-5.88,-5.95,98.34,98.2,3.6,,4.42,,245.75,248.64,791.75,1.85,3.04,13.87,-6.54,1.72,1.4,25.74,-1.56,,98.35,,68.13,185.65,,104.76,104.6,2.93,2.93,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,193,729098
13752,1998-07-13,CP2,317.79,265.44,0.14,-7.68,,,-7.05,-7.11,92.16,91.23,5.21,,5.33,,174.94,176.73,797.77,1.84,3.03,14.05,-7.68,1.73,1.41,-1.8,-6.31,,92.29,7.46,68.28,185.65,,99.38,98.36,2.48,2.46,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,194,729099
13767,1998-07-14,CP2,358.32,296.44,0.03,-7.11,,,-6.51,-6.58,91.79,90.8,6.33,,6.24,,154.25,156.71,803.03,1.83,3.03,13.99,-7.11,1.74,1.41,-5.48,-2.14,,91.94,8.96,68.43,185.65,,98.39,97.32,2.56,2.53,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,195,729100
13774,1998-07-15,CP2,394.05,319.2,-1.23,-9.24,,,-8.56,-8.78,79.28,78.71,7.9,,7.22,,100.86,104.89,808.04,1.84,3.08,14.11,-9.24,1.73,1.36,-44.91,-18.35,,79.36,,68.59,185.65,,86.82,86.14,1.94,1.94,,,,,,,,,,,,,,,,,,,,,,,,Summer,1998,July,196,729101
