,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
624116,2000-07-14 09:00:00,KULU,107.28,88.17,23.51,,,,2.28,1.99,88.5,76.2,,,,,,,858.9,2.92,,13.45,,-0.59,,,,,,,67.69,95.4,0.82,88.5,76.2,4.63,3.9,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624139,2000-07-14 10:00:00,KULU,117.24,96.81,19.09,,,,2.18,1.61,90.4,79.9,,,,,,,868.4,2.92,,14.81,,-0.59,,,,,,,61.56,110.4,0.83,90.4,79.9,4.64,3.94,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624174,2000-07-14 11:00:00,KULU,,,,,,,2.12,1.57,90.5,79.85,,,,,,,867.6,2.92,,14.74,,-0.59,,,,,,,55.67,125.4,,90.5,79.85,4.63,3.93,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624186,2000-07-14 12:00:00,KULU,,,,,,,2.06,1.53,90.61,79.8,,,,,,,866.8,2.92,,14.66,,-0.59,,,,,,,50.46,140.4,,90.61,79.8,4.62,3.92,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624202,2000-07-14 13:00:00,KULU,,,,,,,2.0,1.49,90.71,79.75,,,,,,,865.9,2.92,,14.59,,-0.59,,,,,,,46.43,155.4,,90.71,79.75,4.61,3.91,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624220,2000-07-14 14:00:00,KULU,,,,,,,1.94,1.46,82.22,79.7,,,,,,,865.1,2.92,,14.52,,-0.59,,,,,,,44.08,170.4,,82.22,79.7,4.16,3.9,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624250,2000-07-14 15:00:00,KULU,,,,,,,1.88,1.42,82.32,79.65,,,,,,,864.3,2.92,,14.45,,-0.59,,,,,,,43.79,185.4,,82.32,79.65,4.16,3.89,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624272,2000-07-14 16:00:00,KULU,,,,,,,1.82,1.38,82.43,79.6,,,,,,,863.5,2.92,,14.37,,-0.59,,,,,,,45.6,200.4,,82.43,79.6,4.15,3.88,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624288,2000-07-14 17:00:00,KULU,,,,,,,1.75,1.35,82.53,79.55,,,,,,,862.6,2.92,,14.3,,-0.59,,,,,,,49.22,215.4,,82.53,79.55,4.14,3.87,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624296,2000-07-14 18:00:00,KULU,,,,,,,1.69,1.31,82.64,79.5,,,,,,,861.8,2.92,,14.23,,-0.59,,,,,,,54.17,230.4,,82.64,79.5,4.13,3.86,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624323,2000-07-14 19:00:00,KULU,,,,,,,1.63,1.27,82.74,79.45,,,,,,,861.0,2.92,,14.16,,-0.59,,,,,,,59.92,245.4,,82.74,79.45,4.12,3.85,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624350,2000-07-14 20:00:00,KULU,,,,,,,1.57,1.24,82.85,79.4,,,,,,,860.2,2.92,,14.08,,-0.59,,,,,,,66.04,260.4,,82.85,79.4,4.11,3.85,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624363,2000-07-14 21:00:00,KULU,,,,,,,1.51,1.2,82.95,79.35,1.86,,1.86,,,,859.3,2.92,,14.01,,-0.59,,,,,,,72.13,275.4,,82.95,79.35,4.1,3.84,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624381,2000-07-14 22:00:00,KULU,,,,,,,1.45,1.16,83.05,79.3,2.03,,2.03,,,,858.5,2.92,,13.94,,-0.59,,,,,,,77.89,290.4,,83.05,79.3,4.09,3.83,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624405,2000-07-14 23:00:00,KULU,,,,,,,1.38,1.12,83.16,79.25,2.2,,2.2,,,,857.7,2.92,,13.86,,-0.59,,,,,,,82.99,305.4,,83.16,79.25,4.08,3.82,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,196,729831
624429,2000-07-15 00:00:00,KULU,,,,,,,1.32,1.09,83.26,79.2,2.37,,2.37,,,,856.9,2.92,,13.79,,-0.59,,,,,,,87.19,320.4,,83.26,79.2,4.07,3.81,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624450,2000-07-15 01:00:00,KULU,0.0,0.0,,,,,1.26,1.05,83.37,79.15,2.53,,2.53,,,,856.1,2.92,,13.72,,-0.59,,,,,,,90.22,335.4,,83.37,79.15,4.06,3.8,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624457,2000-07-15 02:00:00,KULU,0.0,0.0,,,,,1.2,1.01,83.47,79.1,2.7,,2.7,,,,855.2,2.92,,13.65,,-0.59,,,,,,,91.9,350.4,,83.47,79.1,4.06,3.79,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624492,2000-07-15 03:00:00,KULU,0.0,0.0,,,,,1.14,0.98,83.58,77.86,2.87,,2.87,,,,854.4,2.92,,13.57,,-0.59,,,,,,,92.12,5.4,,83.58,77.86,4.05,3.73,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624497,2000-07-15 04:00:00,KULU,0.0,0.0,,,,,1.08,0.94,83.68,77.81,3.04,,3.04,,,,853.6,2.92,,13.5,,-0.59,,,,,,,90.85,20.4,,83.68,77.81,4.04,3.72,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624535,2000-07-15 05:00:00,KULU,21.45,16.91,,,,,1.01,0.9,83.79,77.76,3.21,,3.21,,,,852.8,2.92,,13.43,,-0.59,,,,,,,88.2,35.4,,83.79,77.76,4.03,3.71,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624543,2000-07-15 06:00:00,KULU,42.88,33.8,,,,,0.95,0.87,83.42,77.71,3.38,,3.38,,,,851.9,2.92,,13.36,,-0.59,,,,,,,84.32,50.4,,83.42,77.71,4.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624566,2000-07-15 07:00:00,KULU,64.31,50.69,,,,,0.89,0.83,83.52,77.66,3.55,,3.55,,,,851.1,2.92,,13.28,,-0.59,,,,,,,79.45,65.4,,83.52,77.66,3.99,3.69,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624579,2000-07-15 08:00:00,KULU,85.73,67.58,17.56,,,,0.83,0.79,83.63,77.61,3.72,,3.71,,,353.0,850.3,2.95,,13.21,,-0.62,,,,,,,73.86,80.4,,83.63,77.61,3.98,3.68,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624600,2000-07-15 09:00:00,KULU,61.39,52.18,34.4,,,,1.82,1.7,80.9,76.3,4.33,,4.33,,,352.8,861.5,2.95,,13.96,,-0.62,,,,,,,67.84,95.4,0.85,80.9,76.3,4.08,3.81,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624632,2000-07-15 10:00:00,KULU,220.71,187.6,25.21,,,,2.49,2.69,84.9,85.6,4.08,,4.08,,,339.2,872.8,2.95,,14.99,,-0.62,,,,,,,61.71,110.4,0.85,84.9,85.6,4.43,4.53,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624640,2000-07-15 11:00:00,KULU,,,,,,,2.66,2.85,84.18,84.19,3.75,,3.75,,,327.3,876.9,2.95,,14.85,,-0.62,,,,,,,55.83,125.4,,84.18,84.19,4.43,4.49,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624656,2000-07-15 12:00:00,KULU,,,,,,,2.83,3.01,83.46,88.28,3.42,,3.42,,,315.4,881.0,2.95,,14.71,,-0.62,,,,,,,50.62,140.4,,83.46,88.28,4.42,4.74,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624678,2000-07-15 13:00:00,KULU,,,34.84,,,,3.0,3.17,82.73,86.87,3.08,,3.08,,,303.6,885.1,2.95,,14.57,,-0.62,,,,,,,46.6,155.4,,82.73,86.87,4.42,4.7,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624714,2000-07-15 14:00:00,KULU,226.24,193.6,38.05,,,,3.16,3.34,87.21,85.46,2.75,,2.75,,,291.7,889.2,2.95,,14.43,,-0.62,,,,,,,44.25,170.4,0.86,87.21,85.46,4.69,4.65,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624720,2000-07-15 15:00:00,KULU,227.62,195.1,41.26,,,,3.33,3.5,86.49,84.04,2.42,,2.42,,,279.8,893.3,2.95,,14.3,,-0.62,,,,,,,43.96,185.4,0.86,86.49,84.04,4.68,4.61,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624742,2000-07-15 16:00:00,KULU,229.0,196.61,44.47,,,,3.5,3.66,85.77,82.63,2.09,,2.09,,,267.9,897.4,2.95,,14.16,,-0.62,,,,,,,45.77,200.4,0.86,85.77,82.63,4.68,4.56,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624759,2000-07-15 17:00:00,KULU,230.39,198.11,47.68,,,,3.67,3.82,85.04,81.22,1.75,,1.75,,,256.1,901.5,2.95,,14.02,,-0.62,,,,,,,49.39,215.4,0.86,85.04,81.22,4.68,4.51,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624787,2000-07-15 18:00:00,KULU,231.77,199.61,50.88,,,,3.83,3.98,84.32,79.81,1.42,,1.42,,,244.2,901.5,2.95,,13.88,,-0.62,,,,,,,54.33,230.4,0.86,84.32,79.81,4.69,4.48,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624811,2000-07-15 19:00:00,KULU,233.15,201.11,54.09,,,,4.0,4.14,84.4,85.7,1.09,,1.09,,2.5,232.3,901.4,2.98,,13.74,,-0.65,,,,,,,60.08,245.4,0.86,84.4,85.7,4.75,4.87,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624831,2000-07-15 20:00:00,KULU,194.3,167.59,,,,,3.85,3.99,83.01,78.0,,,,,,,901.4,2.98,,13.71,,-0.65,,,,,,,66.19,260.4,0.86,83.01,78.0,4.62,4.39,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624855,2000-07-15 21:00:00,KULU,155.45,134.09,,,,,3.7,3.85,82.43,77.59,3.23,,3.23,,,,901.4,2.98,,13.68,,-0.65,,,,,,,72.29,275.4,,82.43,77.59,4.54,4.32,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624859,2000-07-15 22:00:00,KULU,116.59,100.56,,,,,3.54,3.7,81.84,77.19,4.3,,4.3,,,,897.2,2.98,,13.64,,-0.65,,,,,,,78.05,290.4,,81.84,77.19,4.48,4.27,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624894,2000-07-15 23:00:00,KULU,77.72,67.03,,,,,3.39,3.56,81.26,76.78,5.38,,5.38,,,,893.1,2.98,,13.61,,-0.65,,,,,,,83.16,305.4,,81.26,76.78,4.42,4.23,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,197,729832
624910,2000-07-16 00:00:00,KULU,38.86,33.52,,,,,3.24,3.41,80.67,76.38,6.45,,6.45,,,,888.9,2.98,,13.58,,-0.65,,,,,,,87.36,320.4,,80.67,76.38,4.36,4.18,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
624922,2000-07-16 01:00:00,KULU,0.0,0.0,,,,,3.09,3.26,80.08,75.98,7.52,,7.52,,,,884.7,2.98,,13.55,,-0.65,,,,,,,90.39,335.4,,80.08,75.98,4.31,4.13,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
624953,2000-07-16 02:00:00,KULU,0.0,0.0,,,,,2.93,3.12,74.3,75.57,8.59,,8.59,,,,880.6,2.98,,13.51,,-0.65,,,,,,,92.08,350.4,,74.3,75.57,3.97,4.09,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
624969,2000-07-16 03:00:00,KULU,0.0,0.0,,,,,2.78,2.97,73.71,69.67,9.66,,9.66,,,,876.4,2.98,,13.48,,-0.65,,,,,,,92.29,5.4,,73.71,69.67,3.91,3.75,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
624991,2000-07-16 04:00:00,KULU,0.0,0.0,,,,,2.63,2.83,73.12,69.26,10.73,,10.73,,,,872.2,2.98,,13.45,,-0.65,,,,,,,91.03,20.4,,73.12,69.26,3.86,3.71,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625008,2000-07-16 05:00:00,KULU,22.39,19.02,,,,,2.48,2.68,72.54,68.86,11.81,,11.81,,,,868.1,2.98,,13.42,,-0.65,,,,,,,88.37,35.4,,72.54,68.86,3.81,3.66,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625033,2000-07-16 06:00:00,KULU,44.77,38.05,,,,,2.32,2.53,71.95,68.46,12.88,,12.88,,,,863.9,2.98,,13.38,,-0.65,,,,,,,84.49,50.4,,71.95,68.46,3.75,3.62,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625041,2000-07-16 07:00:00,KULU,67.13,57.06,,,,,2.17,2.39,71.37,68.05,13.95,,13.95,,,,859.8,2.98,,13.35,,-0.65,,,,,,,79.62,65.4,,71.37,68.05,3.7,3.58,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625065,2000-07-16 08:00:00,KULU,89.5,76.07,-8.73,,,,2.02,2.24,70.78,67.65,15.02,,15.02,,,270.8,855.6,2.97,,13.32,,-0.64,,,,,,,74.02,80.4,,70.78,67.65,3.65,3.54,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625089,2000-07-16 09:00:00,KULU,18.37,15.62,27.05,,,,2.85,2.85,65.02,63.52,15.05,,15.05,,,254.5,866.4,2.97,,13.9,,-0.64,,,,,,,68.0,95.4,0.85,65.02,63.52,3.51,3.43,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625111,2000-07-16 10:00:00,KULU,218.97,186.19,-43.34,,,,2.82,2.76,65.41,63.84,15.36,,15.36,,,197.8,877.2,2.97,,14.83,,-0.64,,,,,,,61.87,110.4,0.85,65.41,63.84,3.48,3.38,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625128,2000-07-16 11:00:00,KULU,,,-20.58,,,,3.04,2.94,70.76,64.43,14.17,,14.17,,,214.3,879.2,2.97,,14.85,,-0.64,,,,,,,55.99,125.4,,70.76,64.43,3.81,3.45,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625146,2000-07-16 12:00:00,KULU,268.59,228.38,2.18,,,,3.26,3.12,70.92,70.53,12.98,,12.98,,,230.8,881.2,2.97,,14.88,,-0.64,,,,,,,50.79,140.4,0.85,70.92,70.53,3.87,3.82,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625171,2000-07-16 13:00:00,KULU,293.4,249.48,24.94,,,,3.48,3.31,71.07,71.12,11.78,,11.78,,,247.3,883.2,2.97,,14.9,,-0.64,,,,,,,46.77,155.4,0.85,71.07,71.12,3.94,3.89,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625190,2000-07-16 14:00:00,KULU,318.22,270.58,47.7,,,,3.71,3.49,71.22,71.72,10.59,,10.59,,,263.8,885.3,2.97,,14.92,,-0.64,,,,,,,44.43,170.4,0.85,71.22,71.72,4.0,3.96,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625197,2000-07-16 15:00:00,KULU,306.41,291.67,70.45,,,,3.93,3.67,71.37,72.31,9.4,,9.4,,,280.2,887.3,2.97,,14.94,,-0.64,,,,,,,44.14,185.4,0.95,71.37,72.31,4.06,4.04,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625227,2000-07-16 16:00:00,KULU,354.37,312.75,93.19,,,,4.15,3.85,72.33,72.91,8.21,,8.21,,,296.7,889.3,2.97,,14.97,,-0.64,,,,,,,45.94,200.4,0.88,72.33,72.91,4.17,4.12,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625243,2000-07-16 17:00:00,KULU,402.33,333.83,115.93,,,,4.37,4.04,72.48,80.8,7.02,,7.02,,,313.2,891.3,2.98,,14.99,,-0.65,,,,,,,49.56,215.4,0.83,72.48,80.8,4.23,4.61,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625263,2000-07-16 18:00:00,KULU,359.69,305.27,101.09,,,,4.6,3.56,76.69,77.78,3.56,,3.56,,2.7,312.5,895.7,2.99,,14.09,,-0.66,,,,,,,54.49,230.4,0.85,76.69,77.78,4.53,4.27,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625279,2000-07-16 19:00:00,KULU,301.19,257.75,78.84,,,,3.61,2.96,77.34,73.33,2.77,,2.77,,2.7,307.8,900.1,2.99,,13.95,,-0.66,,,,,,,60.24,245.4,0.86,77.34,73.33,4.24,3.84,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625312,2000-07-16 20:00:00,KULU,242.67,210.26,56.6,,,,2.63,2.37,73.6,74.37,1.98,,1.98,,2.7,303.2,899.2,2.99,,13.81,,-0.66,,,,,,,66.35,260.4,0.87,73.6,74.37,3.77,3.74,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625316,2000-07-16 21:00:00,KULU,184.16,162.76,34.36,,,,1.64,1.77,66.45,62.32,1.18,,1.18,,2.8,298.5,898.3,3.0,,13.67,,-0.67,,,,,,,72.45,275.4,,66.45,62.32,3.17,3.0,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625345,2000-07-16 22:00:00,KULU,97.47,84.52,1.24,,,,2.59,2.44,80.0,80.3,2.36,,2.36,,2.4,282.1,897.3,3.0,,13.67,,-0.67,,,,,,,78.21,290.4,,80.0,80.3,4.09,4.06,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625368,2000-07-16 23:00:00,KULU,66.12,57.24,0.69,,,,2.13,2.37,84.27,80.67,1.94,,1.94,,,283.2,896.4,3.0,,13.69,,-0.67,,,,,,,83.33,305.4,,84.27,80.67,4.18,4.07,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,198,729833
625391,2000-07-17 00:00:00,KULU,34.8,29.97,0.13,,,,1.68,2.3,79.93,81.03,1.52,,1.52,,,284.2,882.9,3.0,,13.7,,-0.67,,,,,,,87.53,320.4,,79.93,81.03,3.89,4.13,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625404,2000-07-17 01:00:00,KULU,3.47,2.7,-0.42,,,,1.22,2.23,84.2,81.4,1.11,,1.11,,,285.3,869.4,3.0,,13.72,,-0.67,,,,,,,90.57,335.4,,84.2,81.4,4.03,4.19,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625426,2000-07-17 02:00:00,KULU,0.0,0.0,-0.83,,,,1.05,1.7,86.5,74.1,0.8,,0.8,,,272.3,865.2,3.0,,13.49,,-0.67,,,,,,,92.26,350.4,,86.5,74.1,4.11,3.69,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625440,2000-07-17 03:00:00,KULU,0.0,0.0,-1.24,,,,0.88,1.18,88.33,79.9,0.5,,0.5,,,259.3,861.1,3.0,,13.27,,-0.67,,,,,,,92.48,5.4,,88.33,79.9,4.16,3.85,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625464,2000-07-17 04:00:00,KULU,0.15,0.14,-1.65,,,,0.71,0.65,90.63,84.51,0.2,,0.2,,,246.3,856.9,2.99,,13.04,,-0.66,,,,,,,91.21,20.4,,90.63,84.51,4.24,3.94,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625487,2000-07-17 05:00:00,KULU,1.18,0.95,-2.09,,,,0.44,0.38,94.43,88.21,0.41,,0.41,,,233.3,854.8,2.99,,12.86,,-0.66,,,,,,,88.55,35.4,,94.43,88.21,4.34,4.04,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625506,2000-07-17 06:00:00,KULU,3.69,3.11,0.77,,,,0.33,0.14,95.63,91.31,0.62,,0.62,,,220.3,851.8,2.99,,12.78,,-0.66,,,,,,,84.66,50.4,,95.63,91.31,4.38,4.12,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625528,2000-07-17 07:00:00,KULU,12.03,10.19,3.42,,,,0.33,0.09,95.83,91.91,0.68,,0.68,,,207.3,851.1,2.99,,12.79,,-0.66,,,,,,,79.79,65.4,,95.83,91.91,4.39,4.14,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625542,2000-07-17 08:00:00,KULU,28.04,23.76,8.51,,,,0.48,0.23,95.43,92.11,1.3,,1.3,,,194.3,850.6,2.99,,12.87,,-0.66,,,,,,,74.19,80.4,,95.43,92.11,4.42,4.19,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625556,2000-07-17 09:00:00,KULU,68.91,56.23,18.12,,,,1.14,0.93,92.2,87.71,1.98,,1.98,,,193.6,852.7,2.99,,13.08,,-0.66,,,,,,,68.17,95.4,0.82,92.2,87.71,4.47,4.19,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625581,2000-07-17 10:00:00,KULU,191.83,143.79,14.23,,,,1.87,1.81,84.6,79.8,2.42,,2.42,,,191.9,864.0,2.99,,13.75,,-0.66,,,,,,,62.04,110.4,0.75,84.6,79.8,4.27,4.01,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625607,2000-07-17 11:00:00,KULU,330.91,237.76,65.15,,,,2.97,2.91,82.84,81.76,5.89,,5.89,,,223.3,875.2,2.99,,14.95,,-0.66,,,,,,,56.16,125.4,0.72,82.84,81.76,4.46,4.39,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625630,2000-07-17 12:00:00,KULU,385.22,286.84,93.29,,,,2.76,2.77,72.47,70.63,7.91,,7.91,,,217.5,879.7,3.0,,15.06,,-0.67,,,,,,,50.97,140.4,0.74,72.47,70.63,3.83,3.73,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625643,2000-07-17 13:00:00,KULU,420.93,326.47,108.03,,,,2.87,2.77,68.55,67.16,9.62,,9.62,,,213.3,884.1,2.99,,14.84,,-0.66,,,,,,,46.95,155.4,0.78,68.55,67.16,3.63,3.53,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625659,2000-07-17 14:00:00,KULU,426.63,337.07,114.95,,,,2.9,2.82,69.27,67.65,11.05,,11.05,,,195.5,883.6,2.99,,14.89,,-0.66,,,,,,,44.61,170.4,0.79,69.27,67.65,3.68,3.57,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625681,2000-07-17 15:00:00,KULU,432.34,347.67,121.86,,,,2.94,2.87,70.0,68.15,12.48,,12.48,,,177.7,883.2,2.99,,14.93,,-0.66,,,,,,,44.32,185.4,0.8,70.0,68.15,3.73,3.61,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625707,2000-07-17 16:00:00,KULU,438.04,358.26,128.77,,,,2.97,2.92,70.72,68.64,13.91,,13.91,,,159.9,882.7,2.93,,14.98,,-0.6,,,,,,,46.13,200.4,0.82,70.72,68.64,3.78,3.65,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625718,2000-07-17 17:00:00,KULU,410.3,343.21,120.11,,,,2.99,2.9,68.24,67.19,13.29,,13.29,,,162.6,880.2,2.93,,15.04,,-0.6,,,,,,,49.73,215.4,0.84,68.24,67.19,3.66,3.58,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625741,2000-07-17 18:00:00,KULU,363.38,312.9,102.23,,,,3.91,3.4,74.88,73.81,11.95,,11.95,,0.6,152.6,883.6,2.9,,14.33,,-0.57,,,,,,,54.66,230.4,0.86,74.88,73.81,4.27,4.06,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625763,2000-07-17 19:00:00,KULU,302.53,261.12,78.48,,,,3.6,3.17,75.51,74.35,12.6,,12.6,,0.7,156.8,887.1,2.9,,14.31,,-0.57,,,,,,,60.41,245.4,0.86,75.51,74.35,4.2,4.01,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625795,2000-07-17 20:00:00,KULU,241.66,209.34,54.73,,,,3.28,2.94,76.14,69.4,13.26,,13.26,,0.8,161.0,890.5,2.9,,14.29,,-0.57,,,,,,,66.52,260.4,0.87,76.14,69.4,4.12,3.67,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625805,2000-07-17 21:00:00,KULU,180.78,157.53,30.98,,,,2.97,2.7,71.57,69.94,13.91,,13.91,,1.0,165.3,894.0,2.9,,14.27,,-0.57,,,,,,,72.62,275.4,,71.57,69.94,3.78,3.62,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625824,2000-07-17 22:00:00,KULU,119.9,105.72,7.22,,,,2.65,2.47,72.2,70.49,14.57,,14.57,,1.1,169.5,897.4,2.91,,14.25,,-0.58,,,,,,,78.38,290.4,,72.2,70.49,3.71,3.57,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625841,2000-07-17 23:00:00,KULU,51.87,44.09,-23.94,,,,1.79,1.74,63.23,57.38,15.36,,15.36,,,186.9,889.6,2.9,,14.5,,-0.57,,,,,,,83.51,305.4,,63.23,57.38,3.08,2.79,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,199,729834
625857,2000-07-18 00:00:00,KULU,28.04,23.83,-35.06,,,,0.79,0.83,64.75,56.83,17.13,,17.13,,,170.9,881.7,2.9,,14.35,,-0.57,,,,,,,87.71,320.4,,64.75,56.83,2.96,2.61,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,200,729835
625881,2000-07-18 01:00:00,KULU,4.21,3.57,-46.18,,,,-0.21,-0.09,67.63,58.11,18.9,,18.9,,,155.0,871.7,2.9,,14.21,,-0.57,,,,,,,90.76,335.4,,67.76,58.16,2.91,2.52,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,200,729835
