,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
638503,2000-08-13 08:00:00,Aurora,203.2,,19.78,-6.23,,,-9.86,,81.99,,5.44,,5.67,,136.7,213.2,828.6,2.94,,14.71,,-0.22,,,,,,,83.02,72.71,,87.1,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638519,2000-08-13 09:00:00,Aurora,296.2,,30.42,-5.24,,,-8.91,,79.85,,5.83,,6.05,,137.6,212.1,828.6,2.94,,13.9,,-0.22,,,,,,,77.41,87.71,,84.01,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638543,2000-08-13 10:00:00,Aurora,382.0,,33.92,-3.81,,,-7.61,,77.7,,5.43,,5.62,,140.2,209.6,828.6,2.94,,13.58,,-0.22,,,,,,,71.6,102.71,,80.62,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638570,2000-08-13 11:00:00,Aurora,454.0,,32.81,-2.3,,,-6.41,,77.11,,5.39,,5.55,,145.0,204.9,828.6,2.94,,13.48,,-0.22,,,,,,,65.95,117.71,,78.84,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638582,2000-08-13 12:00:00,Aurora,507.8,,29.97,-0.93,,,-5.36,,76.98,,5.69,,5.84,,152.5,197.2,828.7,2.94,,13.39,,-0.22,,,,,,,60.83,132.71,,77.67,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638600,2000-08-13 13:00:00,Aurora,541.2,,22.86,0.09,,,-4.68,,78.18,,5.86,,6.02,,159.0,189.9,828.7,2.94,,13.37,,-0.22,,,,,,,56.63,147.71,,78.18,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638620,2000-08-13 14:00:00,Aurora,535.0,,14.81,0.84,,,-3.9,,78.3,,5.55,,5.68,,160.1,189.4,828.2,2.94,,13.34,,-0.22,,,,,,,53.77,162.71,,78.3,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638653,2000-08-13 15:00:00,Aurora,542.6,,11.33,1.44,,,-3.17,,77.48,,4.98,,5.12,,160.4,188.9,827.8,2.94,,13.42,,-0.22,,,,,,,52.58,177.71,,77.48,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638674,2000-08-13 16:00:00,Aurora,445.8,,-17.42,1.57,,,-3.06,,79.14,,4.49,,4.64,,159.0,188.3,827.6,2.94,,13.4,,-0.22,,,,,,,53.24,192.71,,79.14,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638679,2000-08-13 17:00:00,Aurora,363.6,,-37.54,1.47,,,-3.18,,80.28,,4.3,,4.46,,158.9,187.8,828.1,2.94,,13.51,,-0.22,,,,,,,55.64,207.71,,80.28,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638707,2000-08-13 18:00:00,Aurora,324.6,,-42.14,1.25,,,-3.47,,81.77,,4.08,,4.24,,162.0,187.3,828.7,2.94,,13.99,,-0.22,,,,,,,59.5,222.71,,81.77,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638733,2000-08-13 19:00:00,Aurora,248.0,,-50.15,0.72,,,-3.87,,83.46,,3.5,,3.66,,167.3,182.6,829.1,2.94,,13.72,,-0.22,,,,,,,64.41,237.71,,83.46,,4.04,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638742,2000-08-13 20:00:00,Aurora,109.6,,-56.5,0.05,,,-5.13,,86.88,,3.15,,3.34,,157.5,191.6,829.9,2.94,,14.43,,-0.22,,,,,,,69.96,252.71,,86.88,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638770,2000-08-13 21:00:00,Aurora,62.0,,-51.71,-0.61,,,-5.65,,87.06,,3.78,,3.96,,156.1,192.9,831.2,2.94,,14.85,,-0.22,,,,,,,75.78,267.71,,87.57,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638782,2000-08-13 22:00:00,Aurora,14.8,,-60.16,-1.55,,,-6.66,,87.9,,4.27,,4.48,,149.3,200.6,832.2,2.94,,14.92,,-0.22,,,,,,,81.51,282.71,,89.22,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638810,2000-08-13 23:00:00,Aurora,5.4,,-57.36,-2.23,,,-7.22,,86.7,,4.86,,5.05,,155.1,194.3,833.2,2.94,,13.52,,-0.22,,,,,,,86.83,297.71,,88.59,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,226,729861
638825,2000-08-14 00:00:00,Aurora,4.4,0.0,-57.48,-2.63,,,-7.55,,86.38,,5.25,,5.45,,156.7,191.4,833.7,2.94,,13.43,,-0.22,,,,,,,91.44,312.71,,88.6,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638838,2000-08-14 01:00:00,Aurora,4.4,0.0,-56.01,-3.35,,,-8.17,,85.89,,5.31,,5.51,,156.8,193.4,834.1,2.94,,13.37,,-0.22,,,,,,,95.07,327.71,,88.72,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638863,2000-08-14 02:00:00,Aurora,4.0,0.0,-59.47,-4.06,,,-8.85,,86.13,,5.45,,5.68,,156.1,193.8,834.6,2.94,,13.32,,-0.22,,,,,,,97.45,342.71,,89.58,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638882,2000-08-14 03:00:00,Aurora,4.0,0.0,-57.84,-4.6,,,-9.31,,86.62,,5.62,,5.82,,158.1,191.2,835.0,2.94,,13.27,,-0.22,,,,,,,98.43,357.71,,90.57,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638909,2000-08-14 04:00:00,Aurora,4.4,0.0,-59.29,-5.11,,,-9.78,,86.98,,5.9,,6.12,,160.0,189.2,835.4,2.94,,13.22,,-0.22,,,,,,,97.93,12.71,,91.4,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638930,2000-08-14 05:00:00,Aurora,0.0,0.0,-59.03,-5.51,,,-10.11,,86.87,,6.08,,6.3,,162.1,187.9,835.7,2.94,,13.18,,-0.22,,,,,,,95.98,27.71,,91.64,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638944,2000-08-14 06:00:00,Aurora,0.0,0.0,-40.76,-5.98,,,-10.22,,85.54,,6.61,,6.95,,161.1,188.2,836.1,2.94,,13.17,,-0.22,,,,,,,92.74,42.71,,90.65,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638970,2000-08-14 07:00:00,Aurora,104.4,,-5.76,-5.87,,,-9.87,,83.98,,6.65,,7.0,,158.9,190.4,836.3,2.94,,13.36,,-0.22,,,,,,,88.43,57.71,,88.9,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638991,2000-08-14 08:00:00,Aurora,201.0,,15.28,-5.52,,,-9.39,,82.52,,6.87,,7.22,,157.7,193.1,836.1,2.94,,14.17,,-0.22,,,,,,,83.31,72.71,,87.06,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
638999,2000-08-14 09:00:00,Aurora,295.8,,25.86,-4.7,,,-8.61,,81.53,,6.79,,7.14,,158.4,190.4,835.4,2.94,,14.27,,-0.22,,,,,,,77.7,87.71,,85.33,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639019,2000-08-14 10:00:00,Aurora,244.8,,5.01,-3.83,,,-8.22,,83.01,,6.28,,6.49,,150.3,198.9,834.8,2.94,,13.57,,-0.22,,,,,,,71.9,102.71,,86.15,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639036,2000-08-14 11:00:00,Aurora,386.9,,44.66,-2.75,,,-6.59,,80.9,,6.38,,6.58,,149.2,200.8,834.6,2.94,,13.59,,-0.22,,,,,,,66.25,117.71,,83.08,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639074,2000-08-14 12:00:00,Aurora,529.0,,32.16,-1.49,,,-5.87,,80.7,,6.07,,6.25,,144.6,205.5,833.1,2.94,,13.48,,-0.22,,,,,,,61.13,132.71,,81.87,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639081,2000-08-14 13:00:00,Aurora,522.8,,19.05,-0.2,,,-4.98,,79.8,,5.76,,5.92,,148.4,200.7,832.5,2.94,,13.4,,-0.22,,,,,,,56.94,147.71,,79.95,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639096,2000-08-14 14:00:00,Aurora,515.4,,9.03,0.68,,,-4.12,,77.08,,5.89,,6.06,,152.1,196.9,831.7,2.94,,13.37,,-0.22,,,,,,,54.08,162.71,,77.08,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639132,2000-08-14 15:00:00,Aurora,445.6,,-12.58,0.99,,,-3.84,,79.08,,5.13,,5.29,,148.8,201.4,830.8,2.94,,13.44,,-0.22,,,,,,,52.9,177.71,,79.08,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639141,2000-08-14 16:00:00,Aurora,466.4,,-24.43,0.86,,,-3.45,,77.5,,4.59,,4.75,,149.1,200.2,830.6,2.94,,13.56,,-0.22,,,,,,,53.56,192.71,,77.5,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639175,2000-08-14 17:00:00,Aurora,449.2,,-37.26,0.98,,,-3.5,,77.13,,5.37,,5.56,,141.8,207.0,830.1,2.94,,13.52,,-0.22,,,,,,,55.95,207.71,,77.13,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639187,2000-08-14 18:00:00,Aurora,359.0,,-52.81,0.96,,,-3.67,,77.69,,5.2,,5.39,,152.7,196.8,830.5,2.94,,14.06,,-0.22,,,,,,,59.8,222.71,,77.69,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639205,2000-08-14 19:00:00,Aurora,258.2,,-69.06,0.52,,,-4.27,,78.77,,5.03,,5.23,,155.4,193.3,830.9,2.94,,13.79,,-0.22,,,,,,,64.71,237.71,,78.77,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639222,2000-08-14 20:00:00,Aurora,160.0,,-79.42,-0.44,,,-5.27,,80.9,,4.86,,5.06,,149.7,199.8,831.4,2.94,,14.36,,-0.22,,,,,,,70.26,252.71,,81.24,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639238,2000-08-14 21:00:00,Aurora,72.6,,-85.54,-2.01,,,-6.91,,84.72,,4.69,,4.9,,143.8,205.6,832.1,2.94,,14.9,,-0.22,,,,,,,76.07,267.71,,86.38,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639272,2000-08-14 22:00:00,Aurora,15.4,,-68.81,-3.51,,,-8.53,,85.7,,4.53,,4.73,,145.5,204.7,833.3,2.94,,14.96,,-0.22,,,,,,,81.81,282.71,,88.66,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639283,2000-08-14 23:00:00,Aurora,5.2,,-64.75,-4.21,,,-9.15,,85.47,,5.16,,5.39,,149.9,199.2,834.8,2.94,,13.52,,-0.22,,,,,,,87.13,297.71,,89.03,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,227,729862
639313,2000-08-15 00:00:00,Aurora,4.0,0.0,-61.95,-5.64,,,-10.29,,87.27,,5.16,,5.37,,144.0,205.5,835.5,2.94,,13.44,,-0.22,,,,,,,91.75,312.71,,92.18,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639326,2000-08-15 01:00:00,Aurora,4.0,0.0,-60.37,-6.25,,,-10.78,,88.78,,5.57,,5.8,,145.8,204.2,836.2,2.94,,13.37,,-0.22,,,,,,,95.38,327.71,,94.33,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639338,2000-08-15 02:00:00,Aurora,4.0,0.0,-58.85,-6.36,,,-10.81,,88.59,,5.47,,5.68,,155.4,194.0,836.4,2.94,,13.32,,-0.22,,,,,,,97.77,342.71,,94.23,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639373,2000-08-15 03:00:00,Aurora,4.0,0.0,-2.9,-5.6,,,-9.8,,90.98,,5.37,,5.55,,162.2,187.9,836.5,2.94,,13.26,,-0.22,,,,,,,98.75,357.71,,96.06,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639387,2000-08-15 04:00:00,Aurora,4.2,0.0,3.36,-3.77,,,-8.01,,95.27,,5.27,,5.42,,162.2,187.7,835.5,2.94,,13.22,,-0.22,,,,,,,98.25,12.71,,98.81,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639409,2000-08-15 05:00:00,Aurora,0.0,0.0,1.49,-2.14,,,-6.63,,97.7,,5.17,,5.29,,172.9,176.8,835.0,2.94,,13.18,,-0.22,,,,,,,96.3,27.71,,99.74,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639422,2000-08-15 06:00:00,Aurora,0.0,0.0,5.69,-1.35,,,-5.96,,98.92,,5.07,,5.16,,185.5,164.2,834.6,2.94,,13.16,,-0.22,,,,,,,93.05,42.71,,100.21,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639447,2000-08-15 07:00:00,Aurora,76.4,,9.85,-0.75,,,-5.38,,97.87,,4.49,,4.58,,183.7,165.4,834.5,2.94,,13.45,,-0.22,,,,,,,88.73,57.71,,98.58,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639460,2000-08-15 08:00:00,Aurora,103.6,,12.05,-0.34,,,-4.99,,98.19,,4.22,,4.51,,194.3,155.8,834.8,2.94,,13.79,,-0.22,,,,,,,83.61,72.71,,98.51,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639484,2000-08-15 09:00:00,Aurora,174.6,,17.33,0.15,,,-4.3,,96.01,,4.66,,4.66,,194.8,155.8,834.6,2.94,,14.73,,-0.22,,,,,,,77.99,87.71,,96.01,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639501,2000-08-15 10:00:00,Aurora,210.8,,16.42,0.62,,,-3.84,,93.0,,5.53,,5.54,,195.2,155.8,834.5,2.94,,14.04,,-0.22,,,,,,,72.19,102.71,,93.0,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639517,2000-08-15 11:00:00,Aurora,280.6,,16.25,0.7,,,-3.9,,94.51,,6.3,,6.31,,193.6,156.8,834.3,2.94,,14.11,,-0.22,,,,,,,66.55,117.71,,94.51,,4.54,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639541,2000-08-15 12:00:00,Aurora,300.2,,9.23,0.68,,,-3.86,,94.68,,5.92,,6.32,,195.7,153.9,834.6,2.94,,14.51,,-0.22,,,,,,,61.43,132.71,,94.68,,4.54,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639573,2000-08-15 13:00:00,Aurora,314.8,,7.79,0.68,,,-3.68,,94.18,,5.0,,5.33,,204.2,147.0,835.0,2.94,,14.1,,-0.22,,,,,,,57.25,147.71,,94.18,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639583,2000-08-15 14:00:00,Aurora,352.4,,16.82,0.66,,,-3.56,,93.55,,4.68,,4.99,,203.2,148.0,834.8,2.94,,14.46,,-0.22,,,,,,,54.4,162.71,,93.55,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639609,2000-08-15 15:00:00,Aurora,327.6,,21.37,0.9,,,-3.69,,94.71,,5.73,,6.11,,202.1,149.1,834.6,2.94,,13.8,,-0.22,,,,,,,53.23,177.71,,94.71,,4.61,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639620,2000-08-15 16:00:00,Aurora,253.0,,18.25,1.03,,,-3.81,,94.73,,5.83,,6.22,,201.1,150.1,835.1,2.94,,14.21,,-0.22,,,,,,,53.88,192.71,,94.73,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639648,2000-08-15 17:00:00,Aurora,268.2,,28.64,1.04,,,-3.72,,92.98,,6.39,,6.82,,200.0,151.2,835.5,2.94,,14.51,,-0.22,,,,,,,56.27,207.71,,92.98,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639667,2000-08-15 18:00:00,Aurora,208.2,,8.68,1.35,,,-3.59,,89.85,,6.4,,6.83,,199.0,152.2,835.7,2.94,,14.9,,-0.22,,,,,,,60.11,222.71,,89.85,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639683,2000-08-15 19:00:00,Aurora,168.4,,12.89,1.35,,,-3.58,,89.53,,5.04,,5.38,,201.2,150.7,835.9,2.94,,13.74,,-0.22,,,,,,,65.01,237.71,,89.53,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639703,2000-08-15 20:00:00,Aurora,80.8,,1.24,1.38,,,-3.83,,92.04,,5.72,,6.1,,198.8,152.3,836.3,2.95,,14.07,,-0.23,,,,,,,70.56,252.71,,92.04,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639721,2000-08-15 21:00:00,Aurora,33.8,,-2.8,1.47,,,-3.73,,90.81,,6.48,,6.58,,188.4,161.3,836.4,2.95,,14.34,,-0.23,,,,,,,76.37,267.71,,90.81,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639738,2000-08-15 22:00:00,Aurora,11.8,,-1.47,1.41,,,-3.78,,92.63,,6.6,,7.04,,200.9,151.1,836.6,2.95,,14.37,,-0.23,,,,,,,82.11,282.71,,92.63,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639759,2000-08-15 23:00:00,Aurora,5.4,,-2.13,1.17,,,-4.03,,95.41,,6.33,,6.76,,207.4,144.3,836.7,2.95,,13.51,,-0.23,,,,,,,87.44,297.71,,95.41,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,228,729863
639781,2000-08-16 00:00:00,Aurora,5.2,0.0,-1.83,0.69,,,-4.5,,99.03,,7.24,,7.72,,215.4,137.9,837.1,2.94,,13.43,,-0.22,,,,,,,92.06,312.71,,99.03,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639808,2000-08-16 01:00:00,Aurora,5.2,0.0,-1.13,0.58,,,-4.54,,99.81,,8.15,,8.69,,221.5,133.0,837.2,2.93,,13.38,,-0.21,,,,,,,95.7,327.71,,99.81,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639833,2000-08-16 02:00:00,Aurora,5.0,0.0,-0.65,0.62,,,-4.52,,99.78,,7.62,,8.13,,221.5,132.6,837.1,2.92,,13.32,,-0.2,,,,,,,98.1,342.71,,99.78,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639853,2000-08-16 03:00:00,Aurora,5.0,0.0,0.01,0.75,,,-4.36,,99.74,,6.78,,7.23,,225.7,128.8,837.4,2.92,,13.28,,-0.2,,,,,,,99.08,357.71,,99.74,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639861,2000-08-16 04:00:00,Aurora,5.2,0.0,0.64,0.85,,,-4.24,,99.7,,6.59,,7.03,,229.1,126.9,837.5,2.91,,13.24,,-0.19,,,,,,,98.57,12.71,,99.7,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639888,2000-08-16 05:00:00,Aurora,0.0,0.0,1.25,0.9,,,-4.17,,99.67,,6.14,,6.25,,231.7,123.5,837.6,2.91,,13.21,,-0.19,,,,,,,96.62,27.71,,99.67,,4.84,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639902,2000-08-16 06:00:00,Aurora,0.0,0.0,2.39,0.9,,,-4.18,,99.63,,6.56,,6.65,,230.6,124.1,837.6,2.92,,13.21,,-0.2,,,,,,,93.37,42.71,,99.63,,4.84,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639935,2000-08-16 07:00:00,Aurora,36.6,,4.24,0.83,,,-4.23,,99.59,,5.45,,5.84,,236.3,118.1,837.7,2.92,,13.24,,-0.2,,,,,,,89.04,57.71,,99.59,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639949,2000-08-16 08:00:00,Aurora,97.4,,10.49,0.74,,,-4.24,,99.56,,4.97,,5.14,,233.7,122.3,838.1,2.92,,13.59,,-0.2,,,,,,,83.92,72.71,,99.56,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639959,2000-08-16 09:00:00,Aurora,123.2,,11.21,0.79,,,-4.1,,99.52,,4.43,,4.86,,238.1,116.3,838.5,2.92,,13.78,,-0.2,,,,,,,78.29,87.71,,99.52,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
639976,2000-08-16 10:00:00,Aurora,206.0,,25.0,0.81,,,-3.89,,99.48,,4.16,,4.61,,237.5,116.4,838.5,2.92,,14.74,,-0.2,,,,,,,72.49,102.71,,99.48,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640010,2000-08-16 11:00:00,Aurora,231.4,,26.8,0.88,,,-3.72,,98.68,,3.83,,4.16,,236.2,118.1,838.4,2.92,,13.75,,-0.2,,,,,,,66.85,117.71,,98.68,,4.78,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640035,2000-08-16 12:00:00,Aurora,256.8,,20.89,0.97,,,-3.42,,97.75,,3.41,,3.64,,224.6,130.5,838.3,2.92,,14.18,,-0.2,,,,,,,61.74,132.71,,97.75,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640051,2000-08-16 13:00:00,Aurora,260.0,,20.24,1.08,,,-3.34,,96.95,,4.25,,4.53,,207.7,144.8,838.0,2.92,,13.63,,-0.2,,,,,,,57.56,147.71,,96.95,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640072,2000-08-16 14:00:00,Aurora,289.0,,31.2,1.36,,,-3.28,,95.64,,4.43,,5.16,,203.0,149.3,837.7,2.92,,14.21,,-0.2,,,,,,,54.73,162.71,,95.64,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640085,2000-08-16 15:00:00,Aurora,292.6,,37.79,1.49,,,-3.09,,93.49,,4.62,,4.9,,195.0,155.8,837.8,2.93,,13.62,,-0.21,,,,,,,53.55,177.71,,93.49,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640105,2000-08-16 16:00:00,Aurora,181.6,,14.44,1.79,,,-3.3,,95.36,,4.8,,5.05,,184.8,165.3,837.6,2.93,,14.03,,-0.21,,,,,,,54.2,192.71,,95.36,,4.94,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640135,2000-08-16 17:00:00,Aurora,213.0,,30.71,1.87,,,-3.02,,92.71,,4.99,,5.29,,169.3,180.9,838.2,2.93,,13.87,,-0.21,,,,,,,56.59,207.71,,92.71,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640142,2000-08-16 18:00:00,Aurora,154.4,,20.47,2.08,,,-2.99,,97.7,,5.18,,5.36,,179.2,171.0,837.4,2.93,,13.64,,-0.21,,,,,,,60.42,222.71,,97.7,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640158,2000-08-16 19:00:00,Aurora,126.2,,8.84,2.04,,,-3.11,,92.07,,4.48,,4.6,,187.5,162.6,838.0,2.94,,13.96,,-0.22,,,,,,,65.31,237.71,,92.07,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640179,2000-08-16 20:00:00,Aurora,69.2,,9.72,2.07,,,-3.18,,92.35,,4.84,,4.97,,188.2,161.4,838.3,2.94,,14.75,,-0.22,,,,,,,70.86,252.71,,92.35,,4.87,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640214,2000-08-16 21:00:00,Aurora,34.0,,-24.94,2.08,,,-3.33,,92.69,,5.09,,5.26,,180.1,169.3,838.3,2.94,,13.91,,-0.22,,,,,,,76.67,267.71,,92.69,,4.89,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640232,2000-08-16 22:00:00,Aurora,10.2,,-6.72,1.77,,,-3.45,,93.12,,4.32,,4.48,,171.8,177.1,838.3,2.95,,14.28,,-0.23,,,,,,,82.41,282.71,,93.12,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640250,2000-08-16 23:00:00,Aurora,5.4,,-21.53,1.87,,,-3.43,,93.0,,4.29,,4.43,,185.1,164.7,838.5,2.94,,13.5,,-0.22,,,,,,,87.75,297.71,,93.0,,4.84,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,229,729864
640275,2000-08-17 00:00:00,Aurora,5.4,0.0,-38.22,1.77,,,-3.55,,93.12,,4.62,,4.78,,177.7,172.6,838.6,2.94,,13.42,,-0.22,,,,,,,92.38,312.71,,93.12,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,230,729865
640295,2000-08-17 01:00:00,Aurora,5.2,0.0,-22.49,1.52,,,-3.72,,93.29,,4.59,,4.74,,175.3,174.2,838.7,2.94,,13.37,,-0.22,,,,,,,96.02,327.71,,93.29,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,2000,August,Summer,230,729865
